,input,id,来源,name,label,开发,发行,href,厂商,评分,下载,关注,android,ios,GameRes评分
0,2021/11/18,225621,TAPTAP,逆光潜入,"二次元,叠纸,角色扮演",空塔工作室,nan,https://www.taptap.com/app/225621,nan,9.7,0,4945,预约,预约,
1,2021/11/18,176068,TAPTAP,用心组装,"剧情,益智,唯美",nan,nan,https://www.taptap.com/app/176068,ustwo games,9.2,0,2584,预约,获取,
2,2021/11/18,195425,TAPTAP,阿尔芭的探险,"剧情,冒险,益智",nan,nan,https://www.taptap.com/app/195425,ustwo games,9.2,0,2098,预约,预约,
3,2021/11/18,219019,TAPTAP,宿命回响,"美少女,二次元,角色扮演",nan,nan,https://www.taptap.com/app/219019,代号R工作室,9.2,0,188794,预约,预约,
4,2021/11/18,202748,TAPTAP,幽灵事务所,"剧情,视觉小说,冒险",nan,nan,https://www.taptap.com/app/202748,深圳酷猫,9.8,0,100199,预约,预约,
5,2021/11/18,226637,TAPTAP,代号：山海,"角色扮演,Roguelike,动作",极乐岛,nan,https://www.taptap.com/app/226637,nan,9.1,0,2624,预约,敬请期待,
6,2021/11/19,192472,TAPTAP,方块英雄,"音乐,点击,节奏,策略",叮咚游戏,nan,https://www.taptap.com/app/192472,nan,9.8,0,2764,预约,敬请期待,
7,2021/11/18,226658,TAPTAP,拯救破败祖业,"橙光,文字冒险,模拟",破败祖业,nan,https://www.taptap.com/app/226658,nan,0.0,0,140,预约,敬请期待,
8,2021/11/18,226739,TAPTAP,火柴人战争遗产3,策略,nan,天津羽仁科技有限公司,https://www.taptap.com/app/226739,nan,0.0,0,21,预约,预约,
9,2021/11/18,226726,TAPTAP,挂机英雄的试炼,角色扮演,nan,nan,https://www.taptap.com/app/226726,炫炫网络,0.0,0,57,预约,敬请期待,
10,2021/11/18,226666,TAPTAP,勇者不想去冒险,策略,nan,nan,https://www.taptap.com/app/226666,圆猫游戏,0.0,0,43,预约,敬请期待,
11,2021/11/18,226663,TAPTAP,去三国找大哥,动作,小四月工作室,nan,https://www.taptap.com/app/226663,nan,0.0,0,17,预约,敬请期待,
12,2021/11/18,226645,TAPTAP,狗头冒险,动作,nan,nan,https://www.taptap.com/app/226645,天羁工作室,0.0,0,35,预约,敬请期待,
13,2021/11/18,226635,TAPTAP,幻梦西游格斗篇,动作,nan,北京尚乐科技有限公司,https://www.taptap.com/app/226635,nan,0.0,0,2,预约,敬请期待,
14,2021/11/18,226624,TAPTAP,有间猫咪小院,模拟,灵动艺游,nan,https://www.taptap.com/app/226624,nan,0.0,0,33,预约,预约,
15,2021/11/18,226619,TAPTAP,地狱,益智,nan,nan,https://www.taptap.com/app/226619,QZQ Studio,0.0,0,115,预约,预约,
16,2021/11/18,226614,TAPTAP,英灵幻想,角色扮演,nan,梦宇游戏,https://www.taptap.com/app/226614,nan,0.0,0,14,预约,敬请期待,
17,2021/11/18,226613,TAPTAP,皇帝模拟器,文字,真有趣工作室,nan,https://www.taptap.com/app/226613,nan,10.0,0,159,预约,预约,
18,2021/11/18,226591,TAPTAP,爱丽丝梦境城堡,模拟,nan,nan,https://www.taptap.com/app/226591,彩虹桥工作室,0.0,0,8,预约,敬请期待,
19,2021/11/18,226573,TAPTAP,细菌边缘,冒险,孤獴网络,nan,https://www.taptap.com/app/226573,nan,0.0,0,33,预约,敬请期待,
20,2021/11/18,226572,TAPTAP,黑猫警长,益智,nan,nan,https://www.taptap.com/app/226572,南京天豆互动,0.0,0,14,预约,敬请期待,
21,2021/11/18,226550,TAPTAP,动物方舟：生存与建造,"生存,像素,卡通,模拟",成都天羽艺游科技有限公司,nan,https://www.taptap.com/app/226550,nan,0.0,0,454,预约,预约,
22,2021/11/18,226536,TAPTAP,灵兽养成物语,休闲,nan,广州市友趣科技有限公司,https://www.taptap.com/app/226536,nan,9.8,0,538,预约,预约,
23,2021/11/18,226531,TAPTAP,继承了一座戏园子,"种田,古风,经营,国风,模拟经营,模拟",探游科技,nan,https://www.taptap.com/app/226531,nan,9.8,0,28142,预约,预约,
24,2021/11/18,226522,TAPTAP,冲出要塞,休闲,鲲鹏展翅,nan,https://www.taptap.com/app/226522,nan,0.0,0,10,预约,获取,
25,2021/11/18,226519,TAPTAP,使命放置,角色扮演,nan,nan,https://www.taptap.com/app/226519,199YT,0.0,0,30,预约,敬请期待,
26,2021/11/18,226517,TAPTAP,客运大亨,文字,嗨皮工作室,HaiPi Game,https://www.taptap.com/app/226517,nan,10.0,0,48,预约,预约,
27,2021/11/18,226514,TAPTAP,人生重开之恐怖笔记,文字,nan,nan,https://www.taptap.com/app/226514,天津羽仁科技有限公司,9.5,0,123,预约,预约,
28,2021/11/18,226507,TAPTAP,异世界神州梦,休闲,魔坊工作室,魔坊工作室(More Fun),https://www.taptap.com/app/226507,nan,0.0,0,17,预约,敬请期待,
29,2021/11/18,226496,TAPTAP,无双战将,角色扮演,nan,广州千果互动传媒有限公司,https://www.taptap.com/app/226496,nan,0.0,0,7,预约,敬请期待,
30,2021/11/18,226493,TAPTAP,星辰遗迹,"DIY,益智,休闲",绿河游戏,nan,https://www.taptap.com/app/226493,nan,9.7,0,7174,预约,预约,
31,2021/11/18,226489,TAPTAP,我的一天：职业模拟器,模拟,nan,nan,https://www.taptap.com/app/226489,FTSix Studios,0.0,0,45,预约,获取,
32,2021/11/18,226488,TAPTAP,放克猫咪,音乐,魔镜工作室,天津羽仁科技有限公司,https://www.taptap.com/app/226488,nan,0.0,0,54,预约,预约,
33,2021/11/18,226486,TAPTAP,暗夜圣徒,卡牌,nan,深圳市游梦飞扬科技有限公司,https://www.taptap.com/app/226486,nan,0.0,0,42,预约,敬请期待,
34,2021/11/18,226479,TAPTAP,山海掌教,模拟,青丘工作室,nan,https://www.taptap.com/app/226479,nan,0.0,0,35,预约,预约,
35,2021/11/18,226476,TAPTAP,剑冢,策略,5th独立营: 游戏事业接班人,nan,https://www.taptap.com/app/226476,nan,9.2,0,187,预约,预约,
36,2021/11/18,226446,TAPTAP,时间之神的猫,益智,nan,nan,https://www.taptap.com/app/226446,冥藏工作室,0.0,0,393,预约,敬请期待,
37,2021/11/18,226441,TAPTAP,刀斧大乱斗,动作,nan,nan,https://www.taptap.com/app/226441,Azur Games,0.0,0,19,预约,敬请期待,
38,2021/11/18,226427,TAPTAP,奇葩英雄大战,休闲,nan,nan,https://www.taptap.com/app/226427,玩来玩去工作室,0.0,0,16,预约,敬请期待,
39,2021/11/18,226424,TAPTAP,小心我扎你,休闲,大连星河无限科技有限公司,天津羽仁科技有限公司,https://www.taptap.com/app/226424,nan,0.0,0,24,预约,敬请期待,
40,2021/11/18,226423,TAPTAP,粘液宠物3D,休闲,nan,nan,https://www.taptap.com/app/226423,玩来玩去工作室,0.0,0,21,预约,敬请期待,
41,2021/11/18,226416,TAPTAP,时之幻想曲,"卡牌,二次元,策略,角色扮演",nan,nan,https://www.taptap.com/app/226416,深圳永利洲,0.0,0,71,预约,预约,
42,2021/11/18,226402,TAPTAP,动物乐园派对,模拟,nan,北京尚乐科技有限公司,https://www.taptap.com/app/226402,nan,0.0,0,11,预约,敬请期待,
43,2021/11/18,226392,TAPTAP,最后的我们,模拟,无头苍蝇工作室,nan,https://www.taptap.com/app/226392,nan,9.9,0,2673,预约,敬请期待,
44,2021/11/18,226387,TAPTAP,宝丽星辰：王子的故事,益智,Nexelon inc.,nan,https://www.taptap.com/app/226387,深圳市火星人互动娱乐有限公司,0.0,0,55,预约,预约,
45,2021/11/18,226370,TAPTAP,人生重开修仙版,文字,娜迦娱乐工作室,天津羽仁科技有限公司,https://www.taptap.com/app/226370,nan,9.4,0,1474,预约,预约,
46,2021/11/18,226365,TAPTAP,荒岛生存模拟,休闲,nan,nan,https://www.taptap.com/app/226365,橙意游戏,0.0,0,26,预约,预约,
47,2021/11/18,226359,TAPTAP,引水浇花,休闲,nan,nan,https://www.taptap.com/app/226359,深圳趣多多互动娱乐有限公司,0.0,0,4,预约,敬请期待,
48,2021/11/18,226351,TAPTAP,我的小镇农场,角色扮演,北京天舒互娱科技有限公司,北京尚乐科技有限公司,https://www.taptap.com/app/226351,nan,0.0,0,6,预约,敬请期待,
49,2021/11/18,226350,TAPTAP,印法大师,休闲,nan,nan,https://www.taptap.com/app/226350,小天工作室,0.0,0,31,预约,敬请期待,
50,2021/11/18,226341,TAPTAP,BUD,"多人,多人联机,高自由度,开放世界,捏脸,休闲",nan,nan,https://www.taptap.com/app/226341,BUD App,9.0,0,2913,预约,敬请期待,
51,2021/11/18,226335,TAPTAP,GTA三弟,竞速,三弟小游戏,唤境激励计划,https://www.taptap.com/app/226335,nan,0.0,0,41,预约,敬请期待,
52,2021/11/18,226322,TAPTAP,开心连连消,休闲,娪柚网络,nan,https://www.taptap.com/app/226322,nan,0.0,0,8,预约,敬请期待,
53,2021/11/18,226312,TAPTAP,未完成的梦境,休闲,李鼎天,5th独立营：镜心,https://www.taptap.com/app/226312,nan,0.0,0,55,预约,敬请期待,
54,2021/11/18,226305,TAPTAP,鬼哭岭,益智,异星科技,nan,https://www.taptap.com/app/226305,nan,9.6,0,18047,预约,预约,
55,2021/11/18,226270,TAPTAP,星罗棋布,策略,深圳稻草人技术有限公司,上海蛋丁工作室,https://www.taptap.com/app/226270,nan,0.0,0,17,预约,敬请期待,
56,2021/11/18,226269,TAPTAP,我的沙漠世界,模拟,nan,成都天羽艺游科技有限公司,https://www.taptap.com/app/226269,nan,0.0,0,21,预约,敬请期待,
57,2021/11/18,226268,TAPTAP,海岛原始人,模拟,nan,成都天羽艺游科技有限公司,https://www.taptap.com/app/226268,nan,0.0,0,43,预约,敬请期待,
58,2021/11/18,226263,TAPTAP,团子和胖友们的日常,休闲,nan,nan,https://www.taptap.com/app/226263,胖团子工作室,0.0,0,64,预约,敬请期待,
59,2021/11/18,226246,TAPTAP,机动对决（测试服）,动作,天易游戏,高能互娱,https://www.taptap.com/app/226246,nan,7.2,0,4292,预约,预约,
60,2021/11/18,226230,TAPTAP,太空大改造,休闲,nan,nan,https://www.taptap.com/app/226230,深圳市雪道科技有限公司,0.0,0,36,预约,敬请期待,
61,2021/11/18,226207,TAPTAP,三弟探险日记,角色扮演,三弟小游戏,唤境激励计划,https://www.taptap.com/app/226207,nan,0.0,0,22,预约,敬请期待,
62,2021/11/18,226191,TAPTAP,炽焰之心：秘境,休闲,nan,nan,https://www.taptap.com/app/226191,九鼎工作室,0.0,0,70,预约,敬请期待,
63,2021/11/18,226168,TAPTAP,第零号密室,模拟,小火工作室,nan,https://www.taptap.com/app/226168,nan,0.0,0,45,预约,敬请期待,
64,2021/11/18,226162,TAPTAP,星之守护者,策略,北极星工作室,nan,https://www.taptap.com/app/226162,nan,0.0,0,5,预约,敬请期待,
65,2021/11/18,226154,TAPTAP,超脱之路,文字,青岛达奥互娱信息科技有限公司,大师游戏,https://www.taptap.com/app/226154,nan,0.0,0,38,预约,敬请期待,
66,2021/11/18,226153,TAPTAP,泰勒计划,模拟,nan,nan,https://www.taptap.com/app/226153,LeopardStudio,0.0,0,7,预约,敬请期待,
67,2021/11/18,226126,TAPTAP,火柴人火线吃鸡,休闲,海南益趣科技有限公司,深圳市派乐地科技有限公司,https://www.taptap.com/app/226126,nan,0.0,0,30,预约,敬请期待,
68,2021/11/18,226114,TAPTAP,超级强国,模拟,nan,nan,https://www.taptap.com/app/226114,天狼工作室,0.0,0,36,预约,预约,
69,2021/11/18,226112,TAPTAP,阴阳三国志,卡牌,nan,nan,https://www.taptap.com/app/226112,HUOHUA GAME,0.0,0,11,预约,敬请期待,
70,2021/11/18,226105,TAPTAP,女神联盟,卡牌,nan,奇葩乐游,https://www.taptap.com/app/226105,nan,0.0,0,102,预约,敬请期待,
71,2021/11/18,226095,TAPTAP,双人迷宫2,休闲,nan,nan,https://www.taptap.com/app/226095,深圳天创互动科技有限公司,0.0,0,55,预约,敬请期待,
72,2021/11/18,226088,TAPTAP,星际骇客,动作,氪猩互娱,nan,https://www.taptap.com/app/226088,nan,0.0,0,96,预约,预约,
73,2021/11/18,226080,TAPTAP,火柴人：重生,动作,凯达米尔,nan,https://www.taptap.com/app/226080,nan,0.0,0,7,预约,预约,
74,2021/11/18,226076,TAPTAP,熹妃装扮,休闲,nan,大师游戏,https://www.taptap.com/app/226076,nan,0.0,0,41,预约,敬请期待,
75,2021/11/18,226068,TAPTAP,小人国冒险,模拟,nan,天津羽仁科技有限公司,https://www.taptap.com/app/226068,nan,0.0,0,38,预约,敬请期待,
76,2021/11/18,226055,TAPTAP,花姑娘的浇花日记,休闲,厦门优厘网络科技有限公司,胖波工作室,https://www.taptap.com/app/226055,nan,0.0,0,26,预约,敬请期待,
77,2021/11/18,226053,TAPTAP,江湖单机版,角色扮演,nan,nan,https://www.taptap.com/app/226053,深圳市元计划科技有限公司,8.0,0,5304,预约,敬请期待,
78,2021/11/18,226026,TAPTAP,我是大主播,文字,nan,nan,https://www.taptap.com/app/226026,成都美麦科技有限公司,0.0,0,189,预约,预约,
79,2021/11/18,226025,TAPTAP,痞子英雄,"Roguelike,移植,Steam移植,像素,多人,动作,角色扮演",nan,nan,https://www.taptap.com/app/226025,Heliocentric Studios,8.8,0,7874,预约,预约,
80,2021/11/18,225972,TAPTAP,木筏世界2：新大陆,模拟,nan,天津羽仁科技有限公司,https://www.taptap.com/app/225972,nan,0.0,0,21,预约,预约,
81,2021/11/18,225960,TAPTAP,梦幻仙途,角色扮演,nan,nan,https://www.taptap.com/app/225960,西安夏虫互娱网络科技有限公司,0.0,0,66,预约,敬请期待,
82,2021/11/18,225947,TAPTAP,恶魔大乱斗,休闲,大象游戏工作室,nan,https://www.taptap.com/app/225947,nan,0.0,0,14,预约,敬请期待,
83,2021/11/18,225942,TAPTAP,墨家无双,动作,斗乐网络,nan,https://www.taptap.com/app/225942,nan,0.0,0,64,预约,敬请期待,
84,2021/11/18,225938,TAPTAP,骰子三国,策略,nan,nan,https://www.taptap.com/app/225938,银弹工作室,0.0,0,51,预约,预约,
85,2021/11/18,225922,TAPTAP,火焰审判,"Roguelike,幻想,卡牌,战棋,魔幻,策略,角色扮演",nan,nan,https://www.taptap.com/app/225922,Whatboy Games,0.0,0,247,预约,预约,
86,2021/11/18,225910,TAPTAP,点点勇者,卡牌,nan,nan,https://www.taptap.com/app/225910,仙灵岛工作室,0.0,0,38,预约,敬请期待,
87,2021/11/18,225870,TAPTAP,数独爽,益智,nan,nan,https://www.taptap.com/app/225870,群黑兔工作室,0.0,0,26,预约,敬请期待,
88,2021/11/18,225869,TAPTAP,满庭芳·宋上繁华,"模拟经营,国风,种田,模拟",白星游戏工作室,nan,https://www.taptap.com/app/225869,nan,9.8,0,30643,预约,预约,
89,2021/11/18,225855,TAPTAP,火柴人战争现代版,策略,nan,天津羽仁科技有限公司,https://www.taptap.com/app/225855,nan,0.0,0,73,预约,预约,
90,2021/11/18,225854,TAPTAP,超级飞侠跑酷,休闲,nan,nan,https://www.taptap.com/app/225854,深圳市派乐地科技有限公司,0.0,0,3,预约,敬请期待,
91,2021/11/18,225852,TAPTAP,纷争江湖,动作,椰子熊游戏,nan,https://www.taptap.com/app/225852,nan,0.0,0,143,预约,预约,
92,2021/11/18,225846,TAPTAP,逆位时间,"经典,像素,角色扮演",nan,nan,https://www.taptap.com/app/225846,猎奇造物,10.0,0,16895,预约,敬请期待,
93,2021/11/18,225844,TAPTAP,隐秘的原罪7-拜德古堡事件,"解谜,剧情,推理",本格工作室,贝克剧社,https://www.taptap.com/app/225844,nan,10.0,0,10871,预约,预约,
94,2021/11/18,225815,TAPTAP,战棋三国英雄,"战棋,角色扮演",DreamersStudio,nan,https://www.taptap.com/app/225815,nan,0.0,0,127,预约,预约,
95,2021/11/18,225812,TAPTAP,撒币酒馆,休闲,nan,nan,https://www.taptap.com/app/225812,五十游戏,0.0,0,187,预约,敬请期待,
96,2021/11/18,225807,TAPTAP,代号：西游,"角色扮演,RPG,国风,卡牌",nan,nan,https://www.taptap.com/app/225807,笔灵工作室,8.9,0,31307,预约,预约,
97,2021/11/18,225781,TAPTAP,荒原林海,模拟,nan,nan,https://www.taptap.com/app/225781,腾讯NEXT IDEA高校游戏创意制作大赛,0.0,0,260,预约,预约,
98,2021/11/18,225773,TAPTAP,格雷克大冒险：阿祖尔的回忆,"解谜,动作,横版,角色扮演",nan,nan,https://www.taptap.com/app/225773,Navegante Entertainment,7.4,0,10281,预约,预约,
99,2021/11/18,225738,TAPTAP,火柴人吃鸡逃亡,休闲,nan,nan,https://www.taptap.com/app/225738,深圳市派乐地科技有限公司,0.0,0,67,预约,敬请期待,
100,2021/11/18,225735,TAPTAP,代号肉鸽,"策略,生存,Roguelike,冒险",肉鸽独立团,nan,https://www.taptap.com/app/225735,nan,9.7,0,18514,Pre-register,Pre-register,
101,2021/11/18,225730,TAPTAP,我叫MT：归来,"养成,策略,卡牌",龙图游戏,nan,https://www.taptap.com/app/225730,nan,8.2,0,5670,预约,预约,
102,2021/11/18,225699,TAPTAP,灯塔,冒险,nan,nan,https://www.taptap.com/app/225699,QZQ Studio,10.0,0,571,预约,预约,
103,2021/11/18,225698,TAPTAP,左边宿舍,冒险,nan,nan,https://www.taptap.com/app/225698,QZQ Studio,9.9,0,431,预约,预约,
104,2021/11/18,225697,TAPTAP,梵净,冒险,nan,nan,https://www.taptap.com/app/225697,QZQ Studio,9.9,0,548,预约,获取,
105,2021/11/18,225688,TAPTAP,光影之末,"横版,美少女,二次元,动作",光影工作室,光影未来工作室,https://www.taptap.com/app/225688,nan,9.4,0,8370,预约,敬请期待,
106,2021/11/18,225672,TAPTAP,疯狂连萌,休闲,nan,nan,https://www.taptap.com/app/225672,天津羽仁科技有限公司,0.0,0,34,预约,敬请期待,
107,2021/11/18,225663,TAPTAP,狂野追击,竞速,nan,游戏探险家,https://www.taptap.com/app/225663,nan,8.1,0,404,预约,敬请期待,
108,2021/11/18,225625,TAPTAP,阿尔托的冒险,"横版,唯美,动作",nan,ZPLAY,https://www.taptap.com/app/225625,nan,9.6,0,2541,预约,敬请期待,
109,2021/11/18,225614,TAPTAP,飞去不可,休闲,飞梦游戏,nan,https://www.taptap.com/app/225614,nan,0.0,0,32,预约,敬请期待,
110,2021/11/18,225576,TAPTAP,问道仙途2,角色扮演,青灯独酌,nan,https://www.taptap.com/app/225576,nan,0.0,0,52,预约,敬请期待,
111,2021/11/18,225575,TAPTAP,观察者,益智,无不游工作室,nan,https://www.taptap.com/app/225575,nan,0.0,0,46,预约,敬请期待,
112,2021/11/18,225545,TAPTAP,乌托邦之血,"剧情,休闲,视觉小说,文字",黑豆柴的幻影,唤境激励计划,https://www.taptap.com/app/225545,nan,9.8,0,29095,预约,敬请期待,
113,2021/11/19,148393,TAPTAP,仙劫,文字,风云,蜘蛛工作室,https://www.taptap.com/app/148393,nan,9.4,0,854,预约,预约,
114,2021/11/18,225528,TAPTAP,鼹鼠同行之森林之家,"治愈,模拟,休闲",Game Newage,nan,https://www.taptap.com/app/225528,nan,9.9,0,36745,预约,预约,
115,2021/11/18,225515,TAPTAP,卧龙吟2,"三国,SLG,策略",nan,腾讯,https://www.taptap.com/app/225515,nan,8.8,0,4134,预约,预约,
116,2021/11/18,225511,TAPTAP,武林传说,角色扮演,深圳市顺晨网络科技有限公司,nan,https://www.taptap.com/app/225511,nan,0.0,0,37,预约,敬请期待,
117,2021/11/18,225506,TAPTAP,我的小作坊,模拟,余火游戏,nan,https://www.taptap.com/app/225506,nan,0.0,0,99,预约,敬请期待,
118,2021/11/18,225492,TAPTAP,金古群侠传,角色扮演,上海仙悦网络科技有限公司,nan,https://www.taptap.com/app/225492,nan,0.0,0,86,预约,预约,
119,2021/11/18,225489,TAPTAP,阿尔托的奥德赛,"冒险,闯关,动作",nan,ZPLAY,https://www.taptap.com/app/225489,nan,9.7,0,5650,预约,敬请期待,
120,2021/11/18,225481,TAPTAP,地府一日游,模拟,nan,nan,https://www.taptap.com/app/225481,成都奈非天科技,9.2,0,389,预约,预约,
121,2021/11/18,225480,TAPTAP,凤弈悬歌,"AVG,女性向,策略",nan,nan,https://www.taptap.com/app/225480,锦浪制作组,9.9,0,790,预约,敬请期待,
122,2021/11/18,225455,TAPTAP,Age of KITA,"SLG,联机,策略",nan,nan,https://www.taptap.com/app/225455,Lilithgames,0.0,0,432,预约,预约,
123,2021/11/18,225444,TAPTAP,动物TD,策略,nan,nan,https://www.taptap.com/app/225444,贝贝塔诺工作室,9.6,0,473,预约,预约,
124,2021/11/18,225433,TAPTAP,萌宠波波公社,益智,nan,成都颂佳科技,https://www.taptap.com/app/225433,nan,0.0,0,78,预约,敬请期待,
125,2021/11/18,225408,TAPTAP,拆散情侣大作战12,休闲,探游科技,nan,https://www.taptap.com/app/225408,nan,0.0,0,77,预约,预约,
126,2021/11/18,225399,TAPTAP,泡泡的人,"移植,Steam移植,解压,点击,休闲",liujiajun,Gamera Game,https://www.taptap.com/app/225399,nan,10.0,0,4409,预约,敬请期待,
127,2021/11/18,225393,TAPTAP,灵动江湖,角色扮演,椰子熊游戏,椰子熊游戏,https://www.taptap.com/app/225393,nan,8.8,0,705,预约,预约,
128,2021/11/18,225389,TAPTAP,正义街道儿,"横版,动作,街机",Jet Stone,V+游戏社,https://www.taptap.com/app/225389,nan,9.7,0,2410,预约,预约,
129,2021/11/18,225387,TAPTAP,塔塔大作战,休闲,nan,nan,https://www.taptap.com/app/225387,雷夏泽工作室,0.0,0,221,预约,敬请期待,
130,2021/11/18,225371,TAPTAP,魔方时空,角色扮演,nan,畅想工作室,https://www.taptap.com/app/225371,nan,0.0,0,59,预约,敬请期待,
131,2021/11/18,225341,TAPTAP,包晓生英雄传,"策略,武侠,卡牌",柳香川工作室,nan,https://www.taptap.com/app/225341,nan,10.0,0,3422,预约,预约,
132,2021/11/18,225340,TAPTAP,男生女生配,休闲,nan,nan,https://www.taptap.com/app/225340,寰潮网络,0.0,0,38,预约,敬请期待,
133,2021/11/18,225267,TAPTAP,迷失的矿工,角色扮演,Caffetteria dev.,游戏探险家,https://www.taptap.com/app/225267,nan,8.2,0,1464,预约,预约,
134,2021/11/18,225255,TAPTAP,神仙道3,"策略,国风,神话,回合,卡牌",飞鱼科技,朝夕光年,https://www.taptap.com/app/225255,nan,7.7,0,45790,预约,敬请期待,
135,2021/11/18,225254,TAPTAP,破烂水手,"移植,Steam移植,冒险,生存,休闲,合作",nan,nan,https://www.taptap.com/app/225254,fluckyMachine,8.9,0,65210,预约,预约,
136,2021/11/18,225244,TAPTAP,恐怖纸人：绣花鞋,"需家长陪同,解谜,恐怖,国风",nan,天津羽仁科技有限公司,https://www.taptap.com/app/225244,nan,8.7,0,9716,预约,敬请期待,
137,2021/11/18,225223,TAPTAP,千秋三国,卡牌,nan,nan,https://www.taptap.com/app/225223,星阳游戏,0.0,0,26,预约,敬请期待,
138,2021/11/18,225208,TAPTAP,伏魔录,角色扮演,nan,触电,https://www.taptap.com/app/225208,nan,0.0,0,52,预约,敬请期待,
139,2021/11/18,225199,TAPTAP,模拟农场,模拟,nan,nan,https://www.taptap.com/app/225199,妙趣横生工作室,0.0,0,55,预约,预约,
140,2021/11/18,225175,TAPTAP,肝到发慌,"挂机,放置,文字",nan,nan,https://www.taptap.com/app/225175,SummitX,8.4,0,1448,预约,敬请期待,
141,2021/11/18,225154,TAPTAP,斗士游戏：亿分之一,"吃鸡,格斗,动作",第七文明工作室,nan,https://www.taptap.com/app/225154,nan,8.7,0,1861,预约,预约,
142,2021/11/18,225146,TAPTAP,无相生,动作,5convert,nan,https://www.taptap.com/app/225146,nan,0.0,0,5,预约,敬请期待,
143,2021/11/18,225106,TAPTAP,互动派对,"直播,欢乐,派对,策略",nan,nan,https://www.taptap.com/app/225106,脑屋科技,0.0,0,450,预约,预约,
144,2021/11/18,225105,TAPTAP,螺旋圆舞曲2蔷薇战争,"换装,剧情,角色扮演,女性向,养成,收集",十字星工作室,北京十字星云技术开发有限公司,https://www.taptap.com/app/225105,nan,8.2,0,42553,预约,预约,
145,2021/11/18,225096,TAPTAP,重启：泡沫篇,"移植,剧情,Steam移植,文字",风域工作室,风域工作室,https://www.taptap.com/app/225096,nan,9.5,0,4619,预约,敬请期待,
146,2021/11/18,225080,TAPTAP,本源军团,策略,nan,umbrella工作室,https://www.taptap.com/app/225080,nan,0.0,0,18,预约,敬请期待,
147,2021/11/18,225041,TAPTAP,勇敢小骑士,休闲,多余工作室,多鱼儿科技,https://www.taptap.com/app/225041,nan,0.0,0,68,预约,敬请期待,
148,2021/11/18,225027,TAPTAP,校园大扫除,休闲,金蚕游戏,nan,https://www.taptap.com/app/225027,nan,0.0,0,51,预约,预约,
149,2021/11/18,225011,TAPTAP,迷途深渊,"暗黑,放置,角色扮演",墨菲斯游戏工作室,nan,https://www.taptap.com/app/225011,nan,8.1,0,9638,预约,敬请期待,
150,2021/11/18,224960,TAPTAP,代号Ring,"二次元,科幻,幻想,卡牌",nan,上海琼鸣,https://www.taptap.com/app/224960,nan,9.3,0,32282,预约,预约,
151,2021/11/18,224942,TAPTAP,我是导演,文字,开心果果个人独立游戏工作室,果果个人独立游戏工作室,https://www.taptap.com/app/224942,nan,9.3,0,3419,预约,预约,
152,2021/11/18,224931,TAPTAP,治愈,休闲,易美工作室,Jesse Makkonen,https://www.taptap.com/app/224931,nan,0.0,0,77,预约,预约,
153,2021/11/18,224930,TAPTAP,驻留,"解谜,叙事,角色扮演",Plug In Digital,不知名游戏工作室,https://www.taptap.com/app/224930,nan,0.0,0,134,预约,预约,
154,2021/11/18,224923,TAPTAP,Never Leave,休闲,萤石工作室,吉比特未来游戏制作人大赛,https://www.taptap.com/app/224923,nan,9.7,0,5776,预约,敬请期待,
155,2021/11/18,224922,TAPTAP,后现代宠物,"文字,解谜,模拟",无敌美少女,吉比特未来游戏制作人大赛,https://www.taptap.com/app/224922,nan,9.7,0,8140,预约,敬请期待,
156,2021/11/18,224920,TAPTAP,差不多英雄2021-Almost a Hero,"放置,点击,挂机,休闲",nan,深圳酷猫,https://www.taptap.com/app/224920,nan,9.6,0,8216,预约,预约,
157,2021/11/18,224896,TAPTAP,Seizer,角色扮演,麻辣麻薯,吉比特未来游戏制作人大赛,https://www.taptap.com/app/224896,nan,0.0,0,134,预约,敬请期待,
158,2021/11/18,224895,TAPTAP,受勋队列,益智,孤月,吉比特未来游戏制作人大赛,https://www.taptap.com/app/224895,nan,0.0,0,81,预约,敬请期待,
159,2021/11/18,224887,TAPTAP,最强盲盒团,休闲,游基互娱,nan,https://www.taptap.com/app/224887,nan,0.0,0,212,预约,预约,
160,2021/11/18,224885,TAPTAP,喵星人,休闲,二十五时,吉比特未来游戏制作人大赛,https://www.taptap.com/app/224885,nan,0.0,0,204,预约,敬请期待,
161,2021/11/18,224884,TAPTAP,My Cat,策略,nan,吉比特未来游戏制作人大赛,https://www.taptap.com/app/224884,nan,0.0,0,239,预约,敬请期待,
162,2021/11/18,224883,TAPTAP,Messy Up,"闯关,搞笑,休闲",五维空间工作室,吉比特未来游戏制作人大赛,https://www.taptap.com/app/224883,nan,9.9,0,1910,预约,敬请期待,
163,2021/11/18,224882,TAPTAP,和狗勾走过春夏秋冬,休闲,Save & Studio,吉比特未来游戏制作人大赛,https://www.taptap.com/app/224882,nan,10.0,0,758,预约,敬请期待,
164,2021/11/18,224846,TAPTAP,江湖风尘录,文字,nan,nan,https://www.taptap.com/app/224846,蜡笔工作室,8.8,0,203,预约,敬请期待,
165,2021/11/18,224818,TAPTAP,水晶传说,"独立游戏,剧情,角色扮演",Dreams Uncorporated,Modus Games,https://www.taptap.com/app/224818,nan,8.3,0,6783,预约,预约,
166,2021/11/18,224795,TAPTAP,FUTARI,益智,萤石工作室,吉比特未来游戏制作人大赛,https://www.taptap.com/app/224795,nan,0.0,0,367,预约,敬请期待,
